Ticker,RS_Rating,RS_Score,Stage,Stage_2_Confirmed,Price,MA_50,MA_150,MA_200,MA_200_Slope,52w_High,52w_Low,Pct_Above_52w_Low,Pct_From_52w_High,Criteria_Met,Failed_Criteria,SEPA_Qualified,Earnings_Growth_YoY,Revenue_Growth_YoY,Earnings_Accel_Quarters,Revenue_Accel_Quarters,ATR_Percent,Net_Margin,SEPA_Failed_Criteria
INDV,96.0,140.2729554699266,2,True,32.75,26.368099975585938,19.813899930318197,17.23764995098114,9.139217929734789,33.29999923706055,7.619999885559082,329.7900327015178,1.6516493983832787,8,,False,950.0,2.2801302931596092,1.0,2.0,4.212431663255265,6.271,"Earnings acceleration (1/2 quarters), Revenue growth (2.3% < 10.0%)"
AVTX,96.0,149.7955299289452,2,True,17.829999923706055,14.768200054168702,9.097100032170614,8.577125017642976,8.555855837832226,19.40999984741211,3.390000104904175,425.95868353844946,8.140133622498263,8,,False,-232.93831662108778,-100.0,1.0,0.0,7.941629874572074,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-232.9% < 15.0%), Revenue growth (-100.0% < 10.0%), High volatility (ATR 7.9% > 6.0%)"
WDC,95.0,128.15016819785933,2,True,139.19000244140625,131.42800018310547,86.31459749857585,75.54356678962708,12.275001198156309,178.4499969482422,28.742921285470022,384.2583711620464,22.00055767903596,8,,False,139.75659229208927,27.39602169981917,1.0,2.0,8.248282652160505,25.459,"Earnings acceleration (1/2 quarters), High volatility (ATR 8.2% > 6.0%)"
FULC,95.0,127.15178877409187,2,True,11.289999961853027,8.86339997291565,7.353166659673055,6.3117999947071075,5.9842837523163395,12.1899995803833,2.315000057220459,387.6889711790566,7.38309802716149,8,,False,9.683812684365781,,1.0,0.0,7.288372422094202,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (9.7% < 15.0%), High volatility (ATR 7.3% > 6.0%)"
GOOX,95.0,128.44460700695743,2,True,65.31999969482422,51.39479995727539,35.12293994903565,32.311499986648556,6.246971648899094,68.45999908447266,16.850000381469727,287.65577576281777,4.586619093836093,8,,,,,,,,,
GOSS,95.0,131.3497462866336,2,True,3.059999942779541,2.6086000108718874,1.9434133382638294,1.7463850006461143,7.633929470317458,3.5999999046325684,0.6669999957084656,358.7706090656431,14.999999337726152,8,,False,-56.54644028179073,40.232067510548525,0.0,3.0,6.921102259644961,,"Earnings acceleration (0/2 quarters), Earnings growth (-56.5% < 15.0%), High volatility (ATR 6.9% > 6.0%)"
APYX,95.0,125.90395582278163,2,True,4.0,2.9961000156402586,2.218659998575846,1.968244999051094,9.319254290262796,4.440000057220459,0.7549999952316284,429.8013278493902,9.9099110709451,8,,False,57.8141611737189,12.100635501001133,3.0,2.0,9.557142427989415,-30.354,High volatility (ATR 9.6% > 6.0%)
GALT,95.0,136.2250020780971,2,True,5.349999904632568,5.0607999897003175,3.4200666626294454,2.9327499973773956,12.831637200332397,6.550000190734863,0.7300000190734863,632.876680116087,18.320614521503753,8,,False,27.058823529411764,,2.0,0.0,11.081442374750441,,"Revenue acceleration (0/2 quarters), High volatility (ATR 11.1% > 6.0%)"
COMM,95.0,132.7806871217324,2,True,17.200000762939453,16.093400020599365,11.42493332227071,9.803624988794327,9.761766939082634,18.049999237060547,2.940000057220459,485.03402816939786,4.709133019661648,8,,True,428.4848484848485,50.59138791350952,2.0,2.0,5.277406895647978,17.569000000000003,
STOK,95.0,138.80093888934698,2,True,29.34000015258789,27.532199897766112,17.909399967193604,15.45504997730255,8.327377736635428,38.69300079345703,5.349999904632568,448.41122758118865,24.17233207317104,8,,False,-45.08891411275066,117.24560686554966,1.0,1.0,7.444736064203111,19.728,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Earnings growth (-45.1% < 15.0%), High volatility (ATR 7.4% > 6.0%)"
TLPH,95.0,125.63188466580046,2,True,1.340000033378601,1.139599997997284,0.7122666656970977,0.6755999991297722,7.360377504047413,1.4500000476837158,0.3799999952316284,252.6315921561541,7.586207633636486,8,,False,-32.29943334327468,,0.0,2.0,9.648187087918565,,"Earnings acceleration (0/2 quarters), Earnings growth (-32.3% < 15.0%), High volatility (ATR 9.6% > 6.0%)"
GSAT,95.0,132.797217671267,2,True,56.79999923706055,45.63860004425049,31.172666664123536,28.702400007247924,8.250534265805092,65.5199966430664,17.239999771118164,229.4663572572459,13.308910031711127,8,,False,-89.02758204147374,2.1270416418880607,2.0,2.0,8.631792222801197,-18.021,"Earnings growth (-89.0% < 15.0%), Revenue growth (2.1% < 10.0%), High volatility (ATR 8.6% > 6.0%)"
BNR,95.0,139.1273745202255,2,True,14.25,10.557959976196289,6.837053329149882,6.425835000276566,7.622889315437363,18.510000228881836,2.180000066757202,553.6697047535961,23.01458766183482,8,,False,91.01982635739277,9.607254321825682,2.0,2.0,10.508271028523456,-22.485,"Revenue growth (9.6% < 10.0%), High volatility (ATR 10.5% > 6.0%)"
PZG,95.0,129.18216351942792,2,True,1.2400000095367432,1.1433400106430054,0.8186133354902267,0.7059800013899803,8.305305410808725,1.4049999713897705,0.31200000643730164,297.4358922924987,11.743769766046038,8,,False,-175.0609679302962,,0.0,0.0,6.957372021893088,,"Earnings acceleration (0/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-175.1% < 15.0%), High volatility (ATR 7.0% > 6.0%)"
GGLL,95.0,131.33544506015144,2,True,93.3499984741211,73.1551210784912,49.81543862660726,45.681704654693604,6.401690367613873,98.25,23.279331778976353,300.9994761036303,4.987278906746978,8,,,,,,,,,
GH,95.0,128.96006197870804,2,True,105.41999816894531,74.93800010681153,57.924599939982095,54.323349952697754,7.625441094606492,110.0,29.90999984741211,252.45736779255293,4.163638028231534,8,,False,13.94751006923177,38.500908730075835,2.0,3.0,5.980836359233925,-44.184,Earnings growth (13.9% < 15.0%)
ASMB,94.0,120.13970723752992,2,True,38.5,28.81120002746582,21.645066623687743,19.00469997406006,8.254938058620926,39.709999084472656,7.75,396.7741935483871,3.047089177460566,8,,False,4.337875793196712,57.618699780861945,2.0,3.0,5.651335282759233,-103.64599999999999,Earnings growth (4.3% < 15.0%)
TRVI,94.0,110.91304023810875,2,True,10.989999771118164,10.136899976730346,7.925333318710327,7.305674998760224,8.222271832438368,12.300000190734863,2.359999895095825,365.67797710312726,10.650409750428087,8,,False,10.874490258269145,,2.0,0.0,6.046404382463947,,"Revenue acceleration (0/2 quarters), Earnings growth (10.9% < 15.0%), High volatility (ATR 6.0% > 6.0%)"
IMMX,94.0,118.9912083660643,2,True,4.329999923706055,2.9336999797821046,2.5208999927838645,2.3184649950265883,5.523619224409887,4.599999904632568,1.340000033378601,223.13431461554782,5.8695649244384125,8,,False,-6.102572315559569,,1.0,0.0,10.517980143562756,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (-6.1% < 15.0%), High volatility (ATR 10.5% > 6.0%)"
WBD,94.0,108.07564589906752,2,True,23.170000076293945,20.394600143432616,14.134066734313965,13.115800044536591,7.791261385191772,24.190000534057617,7.519999980926514,208.11170392369135,4.216620236645268,8,,False,-209.62962962962962,-6.006442897225398,2.0,1.0,3.694771488074496,1.281,"Revenue acceleration (1/2 quarters), Earnings growth (-209.6% < 15.0%), Revenue growth (-6.0% < 10.0%)"
ADPT,94.0,114.2679515887345,2,True,18.610000610351562,15.287000045776367,12.259900023142496,11.156850016117096,5.707804919013407,18.979999542236328,4.289999961853027,333.79955188421815,1.9494148620046294,8,,False,129.7652084437654,102.37536341121998,3.0,3.0,6.3157279023118935,-31.497999999999998,High volatility (ATR 6.3% > 6.0%)
ARQT,94.0,114.56311711487172,2,True,29.489999771118164,21.587299880981444,17.00919993718465,16.312499952316283,5.582732075753598,30.010000228881836,10.050000190734863,193.43282797452198,1.7327572602389378,8,,True,117.83951657558322,121.69366551223327,2.0,2.0,5.514945743955644,-13.941,
NGL,94.0,115.30458576269478,2,True,9.859999656677246,7.179599990844727,5.188733345667521,4.98140000462532,5.4992235725931184,10.289999961853027,2.640000104904175,273.48482063924536,4.1788173641387125,8,,False,1093.3170334148328,-50.12275675975382,2.0,2.0,6.1648794346012705,3.859,"Revenue growth (-50.1% < 10.0%), High volatility (ATR 6.2% > 6.0%)"
EVOK,94.0,120.18370145381618,2,True,10.670000076293945,6.483219957351684,4.851406647364299,4.525394986867905,9.14392001463264,10.789999961853027,1.940000057220459,449.99998771038287,1.1121398144886905,8,,False,11.9005783341842,61.404626503191565,1.0,2.0,4.652561854697728,-36.231,"Earnings acceleration (1/2 quarters), Earnings growth (11.9% < 15.0%)"
INSM,94.0,116.05547916768779,2,True,198.75999450683594,167.74139923095703,121.85779978434245,110.3446997833252,8.568088167358166,208.0,60.400001525878906,229.07283027414408,4.442310333251953,8,,False,-67.79171428053182,52.35964677548836,0.0,2.0,3.3227442022396088,-264.82801,"Earnings acceleration (0/2 quarters), Earnings growth (-67.8% < 15.0%)"
LXEO,94.0,114.74160461495326,2,True,9.0600004196167,8.035999984741212,5.405266666412354,4.850825001597404,5.788771441023955,10.380000114440918,1.4500000476837158,524.8275945983231,12.716759925539902,8,,False,31.21842042795619,,2.0,0.0,6.684800262156666,,"Revenue acceleration (0/2 quarters), High volatility (ATR 6.7% > 6.0%)"
PSNL,94.0,115.15702261173453,2,True,9.729999542236328,7.9035999584198,6.193633314768474,5.635724979639053,3.9112255805657323,10.949999809265137,2.8259999752044678,244.3028884503914,11.141555144106288,8,,False,44.60845762234899,-43.618966120813724,1.0,1.0,9.878137611051747,-106.917,"Earnings acceleration (1/2 quarters), Revenue acceleration (1/2 quarters), Revenue growth (-43.6% < 10.0%), High volatility (ATR 9.9% > 6.0%)"
REAL,94.0,109.95776644949645,2,True,13.520000457763672,11.510899982452393,7.939633324940999,7.495424997806549,3.6313732368132485,16.239999771118164,4.445000171661377,204.16197830450017,16.748764480845885,8,,False,-201.3212175270376,17.473520354641128,1.0,2.0,8.89845773213595,-10.784,"Earnings acceleration (1/2 quarters), Earnings growth (-201.3% < 15.0%), High volatility (ATR 8.9% > 6.0%)"
CIEN,94.0,109.43002495845303,2,True,178.25999450683594,168.95179931640624,112.80586641947428,102.0981498336792,8.691048795219368,214.1699981689453,49.209999084472656,262.2434420306314,16.767056062531328,8,,False,253.53478566408992,29.404080194586058,2.0,2.0,6.710905686111822,3.102,High volatility (ATR 6.7% > 6.0%)
LCTX,94.0,122.65645324647207,2,True,1.7400000095367432,1.705400002002716,1.1544666691621144,0.9982000008225441,9.94658355049205,2.0899999141693115,0.3700000047683716,370.2702667871647,16.74640760794858,8,,False,-881.5754779169414,-2.5932786451442182,1.0,2.0,7.840723783993317,,"Earnings acceleration (1/2 quarters), Earnings growth (-881.6% < 15.0%), Revenue growth (-2.6% < 10.0%), High volatility (ATR 7.8% > 6.0%)"
HL,94.0,110.06237269726391,2,True,13.380000114440918,12.863000030517577,8.572211542129516,7.819569001197815,8.679102965031545,16.100000381469727,4.454128495028832,200.39546747189894,16.894411196159904,8,,False,5619.818285065304,67.10202582777404,3.0,3.0,8.616271730341227,16.268998,High volatility (ATR 8.6% > 6.0%)
ZURA,94.0,119.26424016585632,2,True,3.630000114440918,3.4694000053405762,2.121646668116252,1.9145100009441376,9.106350202847374,4.679999828338623,0.9700000286102295,274.22680488389386,22.435892145544155,8,,False,12.858660998937301,,1.0,0.0,8.936048632809765,,"Earnings acceleration (1/2 quarters), Revenue acceleration (0/2 quarters), Earnings growth (12.9% < 15.0%), High volatility (ATR 8.9% > 6.0%)"
W,93.0,97.31788062238303,2,True,105.04000091552734,91.38980010986329,67.65940006256103,59.52999999046326,7.741397611444823,114.91999816894531,20.40999984741211,414.64968986193264,8.597282814861572,8,,False,-33.78378378378378,8.079056865464633,2.0,1.0,6.009342438814882,-2.6550000000000002,"Revenue acceleration (1/2 quarters), Earnings growth (-33.8% < 15.0%), Revenue growth (8.1% < 10.0%), High volatility (ATR 6.0% > 6.0%)"
